params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",57.045766450792144,100,-0.044764817645273174,-0.04513953168044077,-0.05390624999999999,-0.0315,0.0038488079935079023
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",61.73300899666356,100,-0.04032523822547927,-0.039999999999999994,-0.051399999999999994,-0.030799999999999998,0.004904742968140697
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",60.69229695106333,100,-0.03724278835978836,-0.0373,-0.04740740740740741,-0.0297,0.004080100188815031
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",59.89029676911741,100,-0.030536999999999995,-0.0302,-0.0365,-0.0253,0.0021242718752551427
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",60.98327257750498,100,-0.04857067581825651,-0.0486,-0.0556,-0.0418,0.0026672888957274435
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",61.40571386861848,100,-0.04646788477770846,-0.0466,-0.0537,-0.041,0.0026431545342624364
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",58.76037732788973,100,-0.036791132338894444,-0.03485,-0.060629921259842505,-0.025200000000000004,0.007467240651552484
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",60.75012323947158,100,-0.04767167112606403,-0.0484,-0.055,-0.031299999999999994,0.004168920095861349
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",61.50859714338003,100,-0.04375699999999999,-0.04404999999999999,-0.049699999999999994,-0.0362,0.0026176422597444437
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",60.99933743356087,100,-0.0493549087403579,-0.049199999999999994,-0.06015936254980079,-0.0412,0.003182174998387314
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",61.20538642891188,100,-0.04393119885263093,-0.0445,-0.05111607142857143,-0.0315,0.0031045088493241156
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",61.62893528852146,100,-0.030632000000000003,-0.030649999999999997,-0.0375,-0.0255,0.002314643817091519
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",60.628398958797334,100,-0.030282000000000003,-0.03025,-0.0349,-0.0246,0.002460259335923755
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",62.36595071408374,100,-0.04871667965683686,-0.04814999999999999,-0.061200000000000004,-0.031,0.005045871500694134
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",60.5766909196318,100,-0.04589234862385322,-0.045649999999999996,-0.052899999999999996,-0.04019999999999999,0.00237256556743329
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",60.50596204012254,100,-0.04726715341260311,-0.04725,-0.05851063829787234,-0.035852713178294575,0.003727738862683135
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",61.46955614748731,100,-0.046965500572927664,-0.047,-0.05739999999999999,-0.0358,0.004093162787540198
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",60.23934657337668,100,-0.04575400000000001,-0.04575,-0.054799999999999995,-0.037399999999999996,0.0035757074824431592
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",59.28977602504165,100,-0.04855970422563932,-0.0484,-0.05824411134903639,-0.04159663865546219,0.0029768259711269265
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",60.63812024364597,100,-0.052039,-0.05125,-0.0642,-0.0448,0.005056241588373719
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",62.169162486403366,100,-0.029864,-0.0298,-0.0359,-0.025,0.002226545306073963
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",55.53348093861132,100,-0.030376000000000004,-0.030350000000000002,-0.0361,-0.0252,0.0023871790883802577
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",61.37617377224524,100,-0.04622,-0.04639999999999999,-0.051399999999999994,-0.038299999999999994,0.0025069104491385404
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",61.82760754627816,100,-0.04897788262345947,-0.04869999999999999,-0.05689999999999999,-0.04309999999999999,0.0030806109563686285
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",61.35706618823315,100,-0.050105945093721446,-0.05035,-0.0556,-0.045099999999999994,0.0026592078904966554
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",61.072874551035056,100,-0.04739635706462211,-0.04744999999999999,-0.05339999999999999,-0.0409,0.002409836797113544
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",62.67290057412902,100,-0.04651009668430488,-0.04639999999999999,-0.053599999999999995,-0.04089999999999999,0.0024120534584285034
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",62.31784500529466,100,-0.04874506560636182,-0.04884999999999999,-0.055,-0.04159999999999999,0.0026473185989010547
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",60.36823919530434,100,-0.0480240450766775,-0.04795,-0.05617021276595744,-0.0418,0.0028738628609720155
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",61.86054898161092,100,-0.063227,-0.063,-0.0663,-0.06,0.0014374877390781456
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",35.29791441432462,100,-0.0618788646599498,-0.06146337839845491,-0.07696629213483144,-0.03320158102766799,0.005862925660351129
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",61.784862313827034,100,-0.0505917985215379,-0.0503,-0.06141078838174274,-0.043399999999999994,0.0031460943807945763
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",62.63422982557677,100,-0.045852,-0.04544999999999999,-0.06119999999999999,-0.041199999999999994,0.0032258791049882816
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",61.665561566493125,100,-0.046849999999999996,-0.04699999999999999,-0.0508,-0.04209999999999999,0.0017866449003649276
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",60.75841607480106,100,-0.04678984843006274,-0.0466,-0.05630252100840335,-0.040799999999999996,0.0025222444475329047
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",60.94080873304483,100,-0.045703400470729766,-0.0455,-0.0593258426966292,-0.040100000000000004,0.0026570629018462842
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",58.88750052010437,100,-0.0331,-0.0329,-0.0396,-0.024399999999999998,0.0029549280871114278
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",59.1836670143457,100,-0.04552613207547169,-0.045599999999999995,-0.052,-0.0401,0.0022640683848941913
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",58.460266465248424,100,-0.046341,-0.046299999999999994,-0.0527,-0.041299999999999996,0.0024886580721344576
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",57.25310355429974,100,-0.031066000000000003,-0.0312,-0.037099999999999994,-0.024,0.0022572647164211816
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",61.006027274183,100,-0.04427896299170483,-0.0448,-0.06014109347442681,-0.027100000000000003,0.004933669904101166
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",60.504403827719216,100,-0.052155426803013605,-0.05190419847328244,-0.06502242152466366,-0.0457,0.003497011682075942
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",3370.0836272392044,100,-0.04807720351762781,-0.04715,-0.057999999999999996,-0.039299999999999995,0.0037723311402833417
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",74.71562852837087,100,-0.053178875072814075,-0.0532,-0.06511627906976743,-0.045,0.003966908949261273
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",64.15737204780453,100,-0.039623511343804534,-0.04145,-0.0525,-0.0234,0.006492610370244588
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",65.71858592312492,100,-0.04583915415583215,-0.0455,-0.05739999999999999,-0.0405,0.0029321460434196985
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",71.49301431411732,100,-0.046019,-0.045849999999999995,-0.053,-0.040999999999999995,0.002212812463811608
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",69.7091386213142,100,-0.05963799999999999,-0.06149999999999999,-0.06639999999999999,-0.0434,0.00474712081160781
"{""alpha"": 0.9, ""q_init"": 0.1, ""epsilon"": 0.9, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",78.71129169778578,100,-0.031128999999999993,-0.0311,-0.037899999999999996,-0.0254,0.0027988674495231097
